Content Type,Video title,Video publish date,Video publish year,definition,caption,pushblishDayName,tagCount,noOfWordsInTitle,durationSecs,likeCount,commentCount,Views,View-to-Like Ratio,Comments per View,Views per Minute,Interaction Rate
Video,I Survived A Plane Crash,20-08-2022,2022,hd,FALSE,Saturday,0,5,494,2087088,68069,42003849,4.968801788,0.162054197,5101682.065,5.130855984
Video,100000000 Subscriber Special,22-08-2022,2022,hd,FALSE,Sunday,0,3,15,1302211,91010,20088769,6.482283708,0.453039208,80355076,6.935322916
Video,100 Girls Vs 100 Boys For $500000,23-08-2022,2022,hd,TRUE,Saturday,0,7,1013,2979131,131689,73775726,4.038091065,0.178499091,4369736.979,4.216590156
Video,I Didnt Eat Food For 30 Days,24-08-2022,2022,hd,TRUE,Saturday,0,7,784,2503329,101765,51874612,4.825730552,0.196174961,3969995.816,5.021905513
Video,$10000 Every Day You Survive Prison,26-08-2022,2022,hd,TRUE,Saturday,0,6,839,3558864,157736,94803347,3.753943413,0.166382311,6779738.76,3.920325724
Video,Would You Swim With Sharks For $100000?,27-08-2022,2022,hd,TRUE,Saturday,0,7,540,2907808,104439,86411633,3.365065442,0.120862199,9601292.556,3.485927641
Video,Extreme $1000000 Hide And Seek,29-08-2022,2022,hd,TRUE,Saturday,0,5,729,3204903,136334,72716579,4.407389682,0.187486818,5984903.621,4.5948765
Video,$1000000 Influencer Tournament!,30-08-2022,2022,hd,TRUE,Thursday,0,3,725,2810083,92112,58371782,4.814112065,0.157802275,4830768.166,4.97191434
Video,I Got Hunted By The Military,31-08-2022,2022,hd,TRUE,Friday,0,6,662,3040477,97024,83510644,3.640825713,0.116181597,7568940.544,3.75700731
Video,Last To Take Hand Off Lamborghini Keeps It,03-09-2022,2022,hd,TRUE,Saturday,0,8,943,3528002,129164,98391791,3.58566702,0.131275179,6260347.253,3.716942199
Video,First To Rob Bank Wins $100000,04-09-2022,2022,hd,TRUE,Sunday,0,6,482,2839239,123144,81994727,3.462709254,0.150185267,10206812.49,3.612894522
Video,Extreme $500000 Game Of Tag!,05-09-2022,2022,hd,TRUE,Saturday,0,5,760,3141935,101461,80245375,3.915409455,0.12643844,6335161.184,4.041847895
Video,I Got Hunted By The FBI,07-09-2022,2022,hd,TRUE,Saturday,0,6,951,2996794,92083,103537282,2.894410537,0.088937046,6532320.631,2.983347583
Video,If You Can Carry $1000000 You Keep It!,08-09-2022,2022,hd,TRUE,Saturday,0,8,645,2419011,73564,87105888,2.777092405,0.084453533,8102873.302,2.861545938
Video,Would YOU Quit School For $100000?,09-09-2022,2022,hd,TRUE,Saturday,0,6,694,2308480,80950,74946939,3.08015248,0.108009748,6479562.45,3.188162228
Video,I Survived 50 Hours In A Maximum Security Prison,10-09-2022,2022,hd,TRUE,Saturday,0,9,754,2638612,98287,118353802,2.229427323,0.083045072,9418074.43,2.312472395
Video,Hit The Target Win $300000,11-09-2022,2022,hd,TRUE,Saturday,0,5,818,2801752,86026,107563415,2.604744373,0.079977007,7889737.042,2.68472138
Video,Anything You Can Fit In The Triangle I’ll Pay For,12-09-2022,2022,hd,TRUE,Tuesday,0,10,968,2490713,87290,91649750,2.717642983,0.095243031,5680769.628,2.812886014
Video,I Got Hunted By A Real Bounty Hunter,13-09-2022,2022,hd,TRUE,Saturday,0,8,861,3131423,126998,106796508,2.932139879,0.118915873,7442265.366,3.051055752
Video,Extreme $100000 Game of Tag!,14-09-2022,2022,hd,TRUE,Saturday,0,5,1014,2684025,119457,109701349,2.446665446,0.108892918,6491204.083,2.555558364
Video,Would You Sit In Snakes For $10000?,15-09-2022,2022,hd,TRUE,Saturday,0,7,849,3849521,138489,158173540,2.433732595,0.087555099,11178342.05,2.521287695
Video,I Bought The Worlds Largest Mystery Box! ($500000),16-09-2022,2022,hd,TRUE,Saturday,0,8,709,3582751,169661,137117169,2.612912027,0.123734322,11603709.65,2.73664635
Video,Offering People $100000 To Quit Their Job,18-09-2022,2022,hd,TRUE,Saturday,0,7,627,2874553,119216,94817375,3.031673256,0.12573223,9073433.014,3.157405486
Video,I Sold My House For $1,19-09-2022,2022,hd,TRUE,Saturday,0,6,560,3019876,117190,96702186,3.122862186,0.121186506,10360948.5,3.244048692
Video,If You Press This I’ll Pay...,20-09-2022,2022,hd,TRUE,Saturday,0,6,664,2755614,153011,46331329,5.947625634,0.330253855,4186565.873,6.277879488
Video,I Put 1000000 Christmas Lights On A House (World Record),24-09-2022,2022,hd,TRUE,Wednesday,0,10,683,2267894,109568,61734658,3.673615556,0.177482153,5423249.605,3.851097709
Video,Steal This $100000 Diamond You Keep It,27-09-2022,2022,hd,TRUE,Saturday,0,7,843,2752682,95013,124063892,2.218761604,0.076583927,8830170.249,2.295345531
Video,Press This Button To Win $100000!,28-09-2022,2022,hd,TRUE,Saturday,0,6,911,3222132,89174,188563644,1.708776905,0.047291195,12419120.35,1.7560681
Video,I Uber’d People And Let Them Keep The Car,30-09-2022,2022,hd,TRUE,Saturday,0,9,851,2826720,83972,76564559,3.691943161,0.109674765,5398206.275,3.801617926
Video,$300000 Influencer Trivia Tournament!,01-10-2022,2022,hd,TRUE,Sunday,4,4,1445,2114947,118405,55280450,3.825849826,0.214189646,2295382.007,4.040039471
Video,I Filled My Brother’s House With Slime & Bought Him A New One,02-10-2022,2022,hd,TRUE,Saturday,0,13,565,2951781,118101,117197352,2.518641377,0.100771048,12445736.5,2.619412425
Video,Would You Rather Have A Giant Diamond or $100000?,04-10-2022,2022,hd,TRUE,Saturday,0,9,805,2275601,73502,102169983,2.227269628,0.071940895,7615154.012,2.299210523
Video,Why I Haven’t Been Uploading,06-10-2022,2022,hd,TRUE,Thursday,0,5,382,2246115,97528,36166740,6.210443629,0.269662126,5680639.791,6.480105755
Video,Get This Random Person 1000000 Subscribers,07-10-2022,2022,hd,TRUE,Saturday,0,6,845,1917381,123049,47984700,3.995817417,0.256433822,3407197.633,4.252251238
Video,Would YOU Rather Have A Lamborghini or This House?,08-10-2022,2022,hd,TRUE,Saturday,0,9,1102,3342867,154694,152303996,2.194864933,0.101569233,8292413.575,2.296434166
Video,I Bought A Private Island,10-10-2022,2022,hd,TRUE,Thursday,0,5,697,3057388,129302,94025705,3.251651237,0.137517714,8094034.864,3.389168951
Video,I Spent $1000000 On Lottery Tickets and WON,11-10-2022,2022,hd,TRUE,Saturday,0,8,613,2444647,84957,73591770,3.321902707,0.115443616,7203109.625,3.437346323
Video,I Ate The World’s Largest Slice Of Pizza,12-10-2022,2022,hd,TRUE,Saturday,0,8,483,3082678,130754,134046621,2.299705861,0.097543675,16651754.16,2.397249536
Video,Would You Rather Have $100000 OR This Mystery Key?,16-10-2022,2022,hd,TRUE,Saturday,0,9,1101,3102161,119514,144357970,2.148936425,0.082790025,7866919.346,2.231726451
Video,I Built The Worlds Largest Lego Tower,17-10-2022,2022,hd,TRUE,Saturday,0,7,836,2431010,74217,94416019,2.574785535,0.078606364,6776269.306,2.6533919
Video,I Spent 50 Hours In Solitary Confinement,18-10-2022,2022,hd,TRUE,Saturday,0,7,952,3535473,111216,192224044,1.839245979,0.057857486,12114960.76,1.897103465
Video,I Gave $200000 To People Who Lost Their Jobs (Corona Virus),20-10-2022,2022,hd,TRUE,Thursday,0,11,919,1339429,67232,37514353,3.570444091,0.179216739,2449250.468,3.74966083
Video,Videos I Could Not Upload...,21-10-2022,2022,hd,TRUE,Thursday,0,5,812,2489550,62290,77258311,3.222371765,0.08062563,5708742.192,3.302997395
Video,$250000 Influencer Rock Paper Scissors Tournament,22-10-2022,2022,hd,TRUE,Sunday,0,6,1680,1604473,56575,44753767,3.585112735,0.12641394,1598348.821,3.711526674
Video,I Spent 24 Hours In A Doomsday Bunker,23-10-2022,2022,hd,TRUE,Saturday,0,8,719,2301557,79390,120735393,1.906281947,0.065755366,10075276.19,1.972037313
Video,Giving $1000000 Of Food To People In Need,24-10-2022,2022,hd,TRUE,Friday,0,8,749,1395106,66788,30469365,4.578717016,0.219197217,2440803.605,4.797914233
Video,I Ran A Marathon In The Worlds Largest Shoes,25-10-2022,2022,hd,TRUE,Saturday,0,9,829,2166788,61881,77018759,2.813324998,0.080345361,5574337.201,2.893670359
Video,$70000 Extreme Hide And Seek - Challenge,26-10-2022,2022,hd,TRUE,Friday,0,7,1121,1944162,67975,83448132,2.329784926,0.081457785,4466447.743,2.411242711
Video,I Ate A $70000 Golden Pizza,28-10-2022,2022,hd,TRUE,Saturday,0,6,776,3212386,108309,156547807,2.05201597,0.069185894,12104211.88,2.121201864
Video,Surprising My Girlfriend With 100000 Roses For Valentines Day,29-10-2022,2022,hd,TRUE,Friday,0,9,788,2469268,94129,76116443,3.244066463,0.123664475,5795668.249,3.367730938
Video,Lamborghini Race Winner Keeps Lamborghini,30-10-2022,2022,hd,TRUE,Saturday,0,5,923,2018333,55524,85310315,2.365872169,0.065084744,5545632.611,2.430956913
Video,I Gave My Credit Card To Random People,31-10-2022,2022,hd,TRUE,Saturday,0,8,1008,3083778,96516,119174518,2.587615248,0.080987112,7093721.31,2.66860236
Video,I Went Back To Boy Scouts For A Day,01-11-2022,2022,hd,TRUE,Saturday,0,9,818,1596302,45242,77030739,2.072292205,0.058732398,5650176.455,2.131024603
Video,$60000 Extreme Hide And Seek - Challenge,02-11-2022,2022,hd,TRUE,Friday,0,7,1079,1983331,49110,91817030,2.160090563,0.05348681,5105673.587,2.213577372
Video,How I Gained 15000000 Subscribers In 1 Year,03-11-2022,2022,hd,TRUE,Friday,0,8,394,873118,42383,17412482,5.014322484,0.243405851,2651647.005,5.257728335
Video,Important Youtube Announcement (please watch),04-11-2022,2022,hd,TRUE,Saturday,0,5,155,2399880,133991,33441765,7.176295868,0.400669642,12945199.35,7.57696551
Video,Spending $1000000 In 24 Hours,06-11-2022,2022,hd,TRUE,Saturday,0,5,910,3305170,123040,117304733,2.817593046,0.104889203,7734378,2.92248225
Video,Last To Stop Riding Bike Wins $1000000 (Part 4),08-11-2022,2022,hd,TRUE,Saturday,0,9,705,1079943,94093,42248892,2.556145141,0.222711166,3595650.383,2.778856307
Video,Last To Leave Toilet Wins $1000000 (Part 3),09-11-2022,2022,hd,TRUE,Saturday,0,8,946,1311252,48160,56438352,2.323335026,0.085332045,3579599.493,2.408667071
Video,I Ordered Pizza And Tipped The House,10-11-2022,2022,hd,TRUE,Thursday,0,7,782,3350939,103805,95781685,3.498517488,0.108376669,7348978.389,3.606894157
Video,Last to Stop Swinging Wins $1000000 (Part 2),11-11-2022,2022,hd,TRUE,Saturday,0,8,783,1514470,81116,69562910,2.177122837,0.116608118,5330491.188,2.293730955
Video,$50000 Game Of Extreme Hide And Seek - Challenge,12-11-2022,2022,hd,TRUE,Thursday,0,9,903,2294372,50224,101596696,2.258313597,0.049434678,6750611.03,2.307748276
Video,I Opened A FREE BANK,13-11-2022,2022,hd,TRUE,Saturday,0,5,652,2041232,91315,73035514,2.794848545,0.125028216,6721059.571,2.91987676
Video,Going Around A Ferris Wheel 1000 Times Straight,14-11-2022,2022,hd,TRUE,Saturday,0,8,776,1593448,47076,62723299,2.540440355,0.07505345,4849739.613,2.615493806
Video,Last To Fall Wins $1000000 (Part 1),15-11-2022,2022,hd,TRUE,Thursday,0,7,1017,2187079,53532,94932665,2.303821345,0.056389442,5600747.198,2.360210787
Video,Surviving 24 Hours Straight In The Bermuda Triangle,16-11-2022,2022,hd,TRUE,Saturday,0,8,701,2646549,92861,127718929,2.072166609,0.072707312,10931720.03,2.144873921
Video,I Spent $100000 On Lottery Tickets And Won!,17-11-2022,2022,hd,TRUE,Thursday,0,8,910,1202862,30984,44733570,2.688947026,0.069263419,2949466.154,2.758210445
Video,Planting 20000000 Trees My Biggest Project Ever!,18-11-2022,2022,hd,TRUE,Friday,0,7,443,3777899,165990,70348272,5.370279742,0.235954623,9527982.664,5.606234365
Video,Last To Take Hand Off Boat Keeps It,19-11-2022,2022,hd,TRUE,Saturday,0,8,1008,1460251,57495,77908708,1.874310379,0.073797912,4637423.095,1.948108291
Video,I Searched 100 Dumpsters Heres What I Found,20-11-2022,2022,hd,TRUE,Saturday,0,8,1028,1578381,52489,91437351,1.726188459,0.057404331,5336810.37,1.78359279
Video,Going Through The Same Drive Thru 1000 Times,21-11-2022,2022,hd,TRUE,Saturday,0,8,938,3563848,127145,161264322,2.209942011,0.07884261,10315415.05,2.28878462
Video,Donating $100000 To Random Streamers,22-11-2022,2022,hd,TRUE,Saturday,0,5,963,1190028,42094,38508818,3.090274025,0.109310029,2399303.302,3.199584054
Video,Surviving 24 Hours Straight In A Rain Forest,23-11-2022,2022,hd,TRUE,Saturday,0,8,789,1803465,71367,83924497,2.148913684,0.08503715,6382091.027,2.233950833
Video,Last To Leave Ramen Noodle Pool Wins $20000,24-11-2022,2022,hd,TRUE,Friday,0,8,872,1125387,43631,48296121,2.330180927,0.090340589,3323127.592,2.420521516
Video,Anything You Can Carry Ill Pay For #2,25-11-2022,2022,hd,TRUE,Friday,0,8,839,1232875,33258,52383600,2.353551493,0.063489336,3746145.411,2.41704083
Video,I Gave My Brother 24 Hours To Spend $100000,26-11-2022,2022,hd,TRUE,Saturday,0,9,788,1672274,55697,53693600,3.114475468,0.103731171,4088345.178,3.218206639
Video,I Opened A Free Car Dealership,27-11-2022,2022,hd,TRUE,Thursday,0,6,999,2854623,138189,98659985,2.893394926,0.140065904,5925524.625,3.03346083
Video,Last To Leave Pool Of $20000 Keeps It,28-11-2022,2022,hd,TRUE,Saturday,0,8,999,2294079,80494,110414754,2.077692443,0.072901489,6631516.757,2.150593932
Video,Surviving 24 Hours On A Deserted Island,29-11-2022,2022,hd,TRUE,Thursday,0,7,832,2469233,75688,121409165,2.033811039,0.062341257,8755468.63,2.096152296
Video,Last To Leave Roller Coaster Wins $20000 - Challenge,30-11-2022,2022,hd,TRUE,Saturday,0,9,917,2125003,65622,92864835,2.288275212,0.070663992,6076216.031,2.358939204
Video,I Won Every Prize At A Theme Park,01-12-2022,2022,hd,TRUE,Thursday,0,8,802,2078865,66568,104294814,1.993258265,0.063826759,7802604.539,2.057085024
Video,Destroying My Friends Car And Surprising Him With A New One,02-12-2022,2022,hd,FALSE,Saturday,0,11,893,2100367,61117,77785926,2.700188978,0.078570769,5226378.007,2.778759746
Video,I Spent 24 Hours Straight At Area 51,03-12-2022,2022,hd,FALSE,Friday,0,8,919,2366845,92136,87213811,2.713841962,0.105643818,5694046.42,2.819485781
Video,Can 50000 Magnets Catch A Cannon Ball?,04-12-2022,2022,hd,FALSE,Saturday,0,7,569,1151159,42399,48553674,2.370899883,0.087323979,5119895.325,2.458223862
Video,Worlds Largest Game Of Dodgeball,05-12-2022,2022,hd,FALSE,Friday,0,5,677,1255152,57558,55061305,2.279553672,0.104534391,4879879.321,2.384088063
Video,Tipping Waitresses With Real Gold Bars,07-12-2022,2022,hd,FALSE,Friday,0,6,812,1420518,85389,54466602,2.60805328,0.156773136,4024625.764,2.764826416
Video,I Opened The Worlds First FREE Store,08-12-2022,2022,hd,FALSE,Saturday,0,7,891,1804276,76496,61336075,2.941622854,0.124716164,4130375.421,3.066339018
Video,Spending 24 Hours On Top Of A Mountain,09-12-2022,2022,hd,FALSE,Thursday,0,8,924,2580433,110495,120828847,2.13561005,0.091447533,7846029.026,2.227057583
Video,Last To Leave VR Wins $20000,10-12-2022,2022,hd,FALSE,Saturday,0,6,858,2139232,91710,93519352,2.287475217,0.098065265,6539814.825,2.385540482
Video,Last To Stop Running Wins $20000,11-12-2022,2022,hd,FALSE,Thursday,0,6,898,1981883,67340,91621494,2.163120152,0.073498037,6121703.385,2.236618189
Video,Paying People $10000 To Eat Ghost Pepper,12-12-2022,2022,hd,FALSE,Saturday,19,7,886,1081989,36383,37853766,2.858339115,0.096114611,2563460.451,2.954453726
Video,24 Hours In The Most Haunted Place On Earth,13-12-2022,2022,hd,FALSE,Thursday,19,9,907,2025338,121110,67313167,3.008828867,0.179920223,4452910.717,3.18874909
Video,Worlds Largest Bowl Of Cereal,15-12-2022,2022,hd,FALSE,Wednesday,19,5,942,2033422,81688,107383804,1.89360213,0.076071062,6839732.739,1.969673192
Video,Spending 24 Hours In A City With No Laws,16-12-2022,2022,hd,FALSE,Tuesday,0,9,869,1838144,63594,97836465,1.87879233,0.065000304,6755106.904,1.943792634
Video,Giving $10000 To Random People And Saying Nothing,17-12-2022,2022,hd,FALSE,Tuesday,0,8,959,1277515,49265,53355845,2.394329993,0.092332902,3338217.623,2.486662895
Video,Molten Lava Vs Giant Ice Block Experiment,18-12-2022,2022,hd,FALSE,Saturday,0,7,458,1375063,42392,67174584,2.046998907,0.063107201,8800163.843,2.110106108
Video,Anything You Can Carry Ill Pay For Challenge,19-12-2022,2022,hd,FALSE,Saturday,0,8,909,1533003,92916,75695750,2.025216739,0.122749296,4996419.142,2.147966035
Video,Homeless Man Buys A Lamborghini,20-12-2022,2022,hd,FALSE,Thursday,0,5,860,2484559,73728,92378805,2.6895336,0.079810515,6445032.907,2.769344115
Video,Playing Battleship With Real Ships,21-12-2022,2022,hd,FALSE,Saturday,0,5,932,926899,35741,33270742,2.785928249,0.107424716,2141893.262,2.893352965
Video,Donating $100000 To Shroud In Real Life,22-12-2022,2022,hd,FALSE,Thursday,0,7,854,866660,21448,30950529,2.800146001,0.069297685,2174510.234,2.869443685
Video,Last To Leave The Tesla Keeps It Challenge,23-12-2022,2022,hd,FALSE,Friday,18,8,1109,1494294,44568,79202192,1.886682631,0.05627117,4285059.982,1.942953801
Video,Donating $100000 To Streamers With 0 Viewers,24-12-2022,2022,hd,FALSE,Sunday,0,7,877,2438082,70729,65752064,3.707993106,0.107569247,4498430.832,3.815562353
Video,Surviving 24 Hours Straight In A Desert,25-12-2022,2022,hd,FALSE,Saturday,0,7,844,2133581,91226,98963849,2.155919582,0.092181136,7035344.716,2.248100718
Video,$200000 Youtuber Battle Royale,26-12-2022,2022,hd,FALSE,Tuesday,0,4,1584,1624499,146054,46208002,3.515622684,0.316079453,1750303.106,3.831702137
Video,Surprising Strangers With 100 Zombies - Experiment,27-12-2022,2022,hd,FALSE,Sunday,19,7,721,1619692,57632,54102151,2.993766366,0.106524415,4502259.445,3.100290781
Video,I Gave A Homeless Man A Home,28-12-2022,2022,hd,FALSE,Thursday,0,7,802,2025725,115215,68647387,2.950913485,0.167835959,5135714.738,3.118749443
Video,Standing Still For 24 Hours Straight - Statue Challenge,29-12-2022,2022,hd,FALSE,Friday,0,9,1096,1400695,36846,68416229,2.047313949,0.053855643,3745413.996,2.101169592
Video,Giant Monopoly Game With Real Money,30-12-2022,2022,hd,FALSE,Friday,0,6,943,1554399,67395,66948392,2.321786907,0.100667093,4259706.808,2.422454
Video,I Spent 24 Hours Straight In Insane Asylum,31-12-2022,2022,hd,FALSE,Sunday,20,8,956,2050431,136490,99562814,2.05943456,0.137089335,6248712.176,2.196523895
Video,I Advertised Pewdiepie At The Super Bowl,01-01-2023,2023,hd,FALSE,Monday,0,7,765,1241721,67549,41254658,3.009892847,0.163736662,3235659.451,3.173629509
Video,I Went Back To 1st Grade For A Day,02-01-2023,2023,hd,FALSE,Thursday,0,9,1066,2526332,136858,134564318,1.877415973,0.101704525,7573976.623,1.979120498
Video,I Opened The World’s Cheapest Store,03-01-2023,2023,hd,FALSE,Saturday,0,6,919,1131300,86000,39317186,2.877367673,0.218733864,2566954.472,3.096101537
Video,I Put 10 Million Legos in Friends House,04-01-2023,2023,hd,FALSE,Friday,0,8,917,1000913,60387,50953693,1.964358108,0.11851349,3333938.473,2.082871599
Video,20000 Magnets Vs A Car,06-01-2023,2023,hd,FALSE,Monday,0,5,723,711651,24418,28715980,2.478240339,0.085032794,2383068.88,2.563273132
Video,Eating A $10000 Golden Steak (24k Gold),07-01-2023,2023,hd,FALSE,Friday,0,7,990,1822408,90470,106209080,1.715868361,0.085181041,6436913.939,1.801049402
Video,Last To Take Hand Off House Keeps It!,08-01-2023,2023,hd,FALSE,Tuesday,20,8,1050,1177681,44068,61722907,1.908012855,0.071396508,3527023.257,1.979409363
Video,I Gave Him One Hour To Spend $100000!,09-01-2023,2023,hd,FALSE,Tuesday,0,8,830,1389839,69882,67200906,2.068184914,0.103989669,4857896.819,2.172174583
Video,How I Gave Away $1000000,10-01-2023,2023,hd,FALSE,Tuesday,0,5,914,488921,35069,14131014,3.459914483,0.248170443,927637.6805,3.708084926
Video,Giving $100000 To A Homeless Person,11-01-2023,2023,hd,FALSE,Sunday,0,6,884,1009166,72927,29945717,3.369984429,0.243530652,2032514.729,3.613515081
Video,I Spent 24 Hours Straight In Prison - Challenge,12-01-2023,2023,hd,FALSE,Wednesday,0,9,892,1776402,76378,92448612,1.921502077,0.082616708,6218516.502,2.004118785
Video,Donating $10000 To Pewdiepie,13-01-2023,2023,hd,FALSE,Sunday,0,4,915,1704542,51416,45297956,3.762955662,0.113506225,2970357.77,3.876461887
Video,Last Youtuber To Leave Wins $100000 - Challenge,14-01-2023,2023,hd,FALSE,Wednesday,0,8,1479,1891464,98144,75872337,2.49295603,0.129354128,3077985.274,2.622310158
Video,I Put Millions Of Pennies In My Friends Backyard,15-01-2023,2023,hd,FALSE,Saturday,0,9,881,1711815,59358,86164453,1.986683534,0.068889197,5868180.681,2.055572731
Video,Surprising TFue With A Fortnite Battle Bus In Real Life,16-01-2023,2023,hd,FALSE,Friday,0,10,865,1796186,64311,94778284,1.895145095,0.067854151,6574216.231,1.962999246
Video,I Built A Giant House Using Only Legos,17-01-2023,2023,hd,FALSE,Sunday,0,8,829,1005620,50794,59415114,1.692532308,0.085490032,4300249.505,1.77802234
Video,Last To Leave Slime Pit Wins $20000 - Challenge,18-01-2023,2023,hd,FALSE,Friday,0,9,1088,1755531,71255,92074962,1.906632337,0.077388031,5077663.346,1.984020368
Video,Destroyed Friends House And Bought Him A New One,20-01-2023,2023,hd,FALSE,Saturday,0,9,878,1074063,70389,40645726,2.642499238,0.17317688,2777612.255,2.815676118
Video,Spending $40000 In One Hour Challenge,22-01-2023,2023,hd,FALSE,Saturday,20,6,849,905689,56599,42417326,2.135186457,0.133433682,2997690.883,2.268620139
Video,Giving My 10000000th Subscriber 10000000 ___,23-01-2023,2023,hd,FALSE,Tuesday,0,6,1099,675943,32435,24549533,2.753384352,0.13212064,1340283.876,2.885504991
Video,$10000 Games Of Rock Paper Scissors,24-01-2023,2023,hd,FALSE,Sunday,0,6,787,504882,26038,17774728,2.840448529,0.14648888,1355125.388,2.986937409
Video,Last To Remove Hand Gets Lamborghini Challenge,25-01-2023,2023,hd,FALSE,Friday,20,7,1187,1458435,75282,72832289,2.00245663,0.103363496,3681497.338,2.105820126
Video,You Pick The Right Cup You Win $100000!,26-01-2023,2023,hd,FALSE,Sunday,20,8,1055,973175,36743,35456101,2.744732141,0.103629556,2016460.72,2.848361697
Video,I Bought Every Billboard In My City For This,27-01-2023,2023,hd,FALSE,Friday,0,9,931,1311215,111681,37500308,3.496544615,0.297813554,2416776.026,3.794358169
Video,Ordering Water Then Tipping $30000,28-01-2023,2023,hd,FALSE,Tuesday,0,5,723,1124020,47731,41753252,2.692053783,0.114316844,3465000.166,2.806370627
Video,I Spent $50000 On Lottery Tickets And Won ____,29-01-2023,2023,hd,FALSE,Friday,0,9,1014,740529,34911,30147770,2.456330933,0.11579961,1783891.716,2.572130542
Video,Last To Leave Circle Wins $10000 - Challenge,30-01-2023,2023,hd,FALSE,Friday,0,8,996,1394169,60404,79898839,1.74491772,0.075600598,4813183.072,1.820518318
Video,I Spent 24 Hours Straight In Slime,31-01-2023,2023,hd,FALSE,Tuesday,22,7,878,895915,34349,39663261,2.258803178,0.086601553,2710473.417,2.345404731
Video,Surprising Tfue With $10000 Live - Fortnite,01-02-2023,2023,hd,FALSE,Thursday,14,7,923,1446367,47983,68051458,2.125401927,0.070509878,4423713.413,2.195911805
Video,I Spent $30000 On Lottery Tickets And Won ____,02-02-2023,2023,hd,FALSE,Friday,0,9,1052,421219,22920,16743501,2.515716396,0.136888934,954952.5285,2.65260533
Video,Flat Earth PROVEN By Independent Research,03-02-2023,2023,hd,FALSE,Saturday,0,6,712,769503,140714,26401526,2.914615617,0.532976768,2224847.697,3.447592385
Video,Things That SHOULDNT Be Sold On Amazon,04-02-2023,2023,hd,FALSE,Friday,15,7,846,1540929,51804,98475713,1.56478075,0.052605864,6984093.121,1.617386614
Video,Surprising My 8000000th Subscriber With 8000000 ___,05-02-2023,2023,hd,FALSE,Wednesday,31,7,1132,482182,19095,27122176,1.777814582,0.070403643,1437571.166,1.848218226
Video,I Donated $25000 To Random Kids Streaming Fortnite,06-02-2023,2023,hd,FALSE,Friday,27,8,1057,1258147,40820,61093124,2.05939215,0.06681603,3467916.216,2.12620818
Video,I Hope This Magic Trick Works,07-02-2023,2023,hd,FALSE,Tuesday,11,6,982,705073,20027,41427788,1.701932529,0.048341949,2531229.409,1.750274478
Video,Can A Glowing 1000 Degree Sword Slice A Car In Half?,08-02-2023,2023,hd,FALSE,Thursday,28,11,613,1064363,39216,64649797,1.646351651,0.060659123,6327875.726,1.707010774
Video,Rocket League In Real Life!,09-02-2023,2023,hd,FALSE,Saturday,9,5,775,525280,16814,27254622,1.927306128,0.061692288,2110035.252,1.988998416
Video,Destroying My Friends Car And Surprising Him With A New One - Slime,10-02-2023,2023,hd,FALSE,Tuesday,16,13,971,2064624,65785,91901449,2.246563055,0.071582114,5678771.308,2.318145169
Video,Spending 24 Hours Straight Under Water Challenge,11-02-2023,2023,hd,FALSE,Friday,9,7,911,2724430,105482,104006992,2.619468122,0.101418182,6850076.312,2.720886303
Video,Attempting The Impossible Maze - $10000 Challenge,12-02-2023,2023,hd,FALSE,Wednesday,0,7,1187,981194,33129,52595254,1.865556158,0.062988573,2658563.808,1.928544731
Video,Donating $100000 To A Random Fortnite Streamer,13-02-2023,2023,hd,FALSE,Sunday,0,7,1382,1073704,51637,50605079,2.121731694,0.102039165,2197036.715,2.223770859
Video,Moving 10 Pounds Using ONLY Sound,14-02-2023,2023,hd,FALSE,Thursday,0,6,826,1182857,51388,43282944,2.73284784,0.11872575,3144039.516,2.85157359
Video,Returning Destroyed Rental Cars Prank,15-02-2023,2023,hd,FALSE,Friday,8,5,630,552588,17804,33187912,1.665027917,0.053646038,3160753.524,1.718673956
Video,I Gave My 6000000th Subscriber 6000000 ____,16-02-2023,2023,hd,FALSE,Wednesday,0,7,1113,378910,33391,16359909,2.316088678,0.204102602,881935.7951,2.52019128
Video,Can 1000 Fans At Max Speed Push A Car?,17-02-2023,2023,hd,FALSE,Tuesday,2,9,743,544236,37495,24446435,2.226238713,0.153376147,1974140.108,2.37961486
Video,I Donated $50000 To Ninja - Fortnite,18-02-2023,2023,hd,FALSE,Saturday,5,7,1322,2093940,62476,93512172,2.239216516,0.066810554,4244122.784,2.30602707
Video,I Ubered Random People In A Tank,19-02-2023,2023,hd,FALSE,Wednesday,0,7,604,791512,45144,27875091,2.839495663,0.161951041,2769048.775,3.001446704
Video,Worlds Hottest Substance Vs Coldest Substance,20-02-2023,2023,hd,FALSE,Saturday,0,6,712,1543160,54570,83232270,1.854040506,0.065563513,7013955.337,1.919604019
